price_million,km,year,brand,model,transmission,fuel_type,body_type,origin,condition,seats,city,engine,engine_missing,source,age,km_per_year,is_luxury,transmission_encoded,fuel_type_encoded,origin_encoded,condition_encoded,source_encoded,brand_freq,model_freq,city_freq,body_type_freq
675.0,68000.0,2021.0,VinFast,Lux SA Premium,AT,Xăng,SUV,Trong nước,Cũ,7.0,Hà Nội,2.0,0,bonbanh,4.0,17000.0,0,0,2,1,0,0,0.07302022625985602,0.0016455262255742201,0.4966746657524854,0.3407610558793281
580.0,69000.0,2016.0,Mercedes Benz,C class C200,AT,Xăng,Sedan,Trong nước,Cũ,5.0,Hà Nội,2.0,0,bonbanh,9.0,7666.666666666667,1,0,2,1,0,0,0.10078848131642099,0.0026739801165581076,0.4966746657524854,0.2631470689064107
915.0,72000.0,2017.0,Mini,Cooper Clubman S,AT,Xăng,Hatchback,Nhập khẩu,Cũ,5.0,Hà Nội,2.0,0,bonbanh,8.0,9000.0,0,0,2,0,0,0,0.003222488858416181,0.00041138155639355503,0.4966746657524854,0.0770654782310593
599.0,82000.0,2016.0,Mercedes Benz,C class C250 Exclusive,AT,Xăng,Sedan,Trong nước,Cũ,5.0,Hà Nội,2.0,0,bonbanh,9.0,9111.111111111111,1,0,2,1,0,0,0.10078848131642099,0.0021254713747000343,0.4966746657524854,0.2631470689064107
945.0,0.0,2025.0,Hyundai,SantaFe Exclusive,AT,Xăng,SUV,Trong nước,Mới,7.0,Hồ Chí Minh,2.5,0,bonbanh,0.0,0.0,0,0,2,1,1,0,0.08947548851559822,0.00034281796366129587,0.2584161810078848,0.3407610558793281
1318.0,0.0,2025.0,Ford,Everest Titanium Plus,AT,Dầu,SUV,Nhập khẩu,Mới,7.0,Hà Nội,2.0,0,bonbanh,0.0,0.0,0,0,0,0,1,0,0.11155296537538567,0.005210833047651697,0.4966746657524854,0.3407610558793281
419.0,0.0,2025.0,Toyota,Vios E,AT,Xăng,Sedan,Trong nước,Mới,5.0,Hà Nội,1.5,0,bonbanh,0.0,0.0,0,0,2,1,1,0,0.1615358244772026,0.003359616043880699,0.4966746657524854,0.2631470689064107
915.0,0.0,2025.0,Hyundai,Tucson Đặc biệt,AT,Xăng,Crossover,Trong nước,Mới,5.0,Hà Nội,1.6,0,bonbanh,0.0,0.0,0,0,2,1,1,0,0.08947548851559822,0.005210833047651697,0.4966746657524854,0.05203976688378471
2139.0,13000.0,2024.0,Volkswagen,Viloran Luxury,AT,Xăng,Van/Minivan,Nhập khẩu,Cũ,7.0,Hà Nội,2.0,0,bonbanh,1.0,13000.0,0,0,2,0,0,0,0.011244429208090503,0.002742543709290367,0.4966746657524854,0.04196091875214261
1280.0,43000.0,2023.0,Kia,Carnival Signature 2.2D,AT,Dầu,Van/Minivan,Trong nước,Cũ,7.0,Hà Nội,2.2,0,bonbanh,2.0,21500.0,0,0,0,1,0,0,0.08049365786767226,0.005279396640383956,0.4966746657524854,0.04196091875214261
1265.0,50000.0,2022.0,Ford,Everest Titanium Plus,AT,Dầu,SUV,Nhập khẩu,Cũ,7.0,Hà Nội,2.0,0,bonbanh,3.0,16666.666666666668,0,0,0,0,0,0,0.11155296537538567,0.005210833047651697,0.4966746657524854,0.3407610558793281
2680.0,40000.0,2021.0,Porsche,Macan,AT,Xăng,SUV,Nhập khẩu,Cũ,5.0,Hà Nội,2.0,0,bonbanh,4.0,10000.0,1,0,2,0,0,0,0.012684264655467946,0.004593760713061365,0.4966746657524854,0.3407610558793281
2899.0,21000.0,2022.0,Lexus,RX 300,AT,Xăng,SUV,Nhập khẩu,Cũ,5.0,Hà Nội,2.0,0,bonbanh,3.0,7000.0,1,0,2,0,0,0,0.03956119300651354,0.004250942749400069,0.4966746657524854,0.3407610558793281
2190.0,60000.0,2022.0,Volvo,XC60 Recharge T8,AT,Hybrid,SUV,Nhập khẩu,Cũ,5.0,Hà Nội,2.0,0,bonbanh,3.0,20000.0,1,0,1,0,0,0,0.007404868015083991,0.0002742543709290367,0.4966746657524854,0.3407610558793281
2430.0,89000.0,2021.0,Toyota,Prado VX,AT,Xăng,SUV,Nhập khẩu,Cũ,7.0,Hà Nội,2.7,0,bonbanh,4.0,22250.0,0,0,2,0,0,0,0.1615358244772026,0.00411381556393555,0.4966746657524854,0.3407610558793281
2990.0,70000.0,2022.0,Volvo,XC90 Ultimate B6,AT,Xăng,SUV,Nhập khẩu,Cũ,7.0,Hà Nội,2.0,0,bonbanh,3.0,23333.333333333332,1,0,2,0,0,0,0.007404868015083991,0.00020569077819677752,0.4966746657524854,0.3407610558793281
2290.0,29000.0,2022.0,Lexus,ES 250,AT,Xăng,Sedan,Nhập khẩu,Cũ,5.0,Hà Nội,2.5,0,bonbanh,3.0,9666.666666666666,1,0,2,0,0,0,0.03956119300651354,0.003153925265683922,0.4966746657524854,0.2631470689064107
669.0,5000.0,2025.0,Peugeot,2008 Allure,AT,Xăng,Crossover,Trong nước,Cũ,5.0,Hà Nội,1.2,0,bonbanh,0.0,0.0,0,0,2,1,0,0,0.01151868357901954,6.856359273225918e-05,0.4966746657524854,0.05203976688378471
2680.0,41000.0,2021.0,Porsche,Macan,AT,Xăng,SUV,Nhập khẩu,Cũ,5.0,Hà Nội,2.0,0,bonbanh,4.0,10250.0,1,0,2,0,0,0,0.012684264655467946,0.004593760713061365,0.4966746657524854,0.3407610558793281
1690.0,68000.0,2017.0,Porsche,Macan,AT,Xăng,SUV,Nhập khẩu,Cũ,5.0,Hà Nội,2.0,0,bonbanh,8.0,8500.0,1,0,2,0,0,0,0.012684264655467946,0.004593760713061365,0.4966746657524854,0.3407610558793281
299.0,54000.0,2021.0,VinFast,Fadil,AT,Xăng,Hatchback,Trong nước,Cũ,5.0,Hà Nội,1.4,0,bonbanh,4.0,13500.0,0,0,2,1,0,0,0.07302022625985602,0.004868015083990401,0.4966746657524854,0.0770654782310593
1255.0,28000.0,2024.0,Ford,Everest Titanium,AT,Dầu,SUV,Nhập khẩu,Cũ,7.0,Hà Nội,2.0,0,bonbanh,1.0,28000.0,0,0,0,0,0,0,0.11155296537538567,0.010970174837161468,0.4966746657524854,0.3407610558793281
545.0,68000.0,2016.0,Ford,Ranger Wildtrak,AT,Dầu,Bán tải / Pickup,Nhập khẩu,Cũ,5.0,Hồ Chí Minh,3.2,0,bonbanh,9.0,7555.555555555556,0,0,0,0,0,0,0.11155296537538567,0.009598902982516283,0.2584161810078848,0.03839561193006513
488.0,5.0,2022.0,Mitsubishi,Xpander,AT,Xăng,SUV,Nhập khẩu,Cũ,7.0,Hà Nội,1.5,0,bonbanh,3.0,1.6666666666666667,0,0,2,0,0,0,0.049022968803565305,0.012204319506342133,0.4966746657524854,0.3407610558793281
845.0,0.0,2025.0,Ford,Ranger Wildtrak,AT,Dầu,Bán tải / Pickup,Trong nước,Mới,5.0,Hà Nội,2.0,0,bonbanh,0.0,0.0,0,0,0,1,1,0,0.11155296537538567,0.009598902982516283,0.4966746657524854,0.03839561193006513
859.0,0.0,2024.0,Ford,Transit Premium,MT,Dầu,Van/Minivan,Trong nước,Mới,16.0,Hà Nội,2.3,0,bonbanh,1.0,0.0,0,1,0,1,1,0,0.11155296537538567,0.0008913267055193692,0.4966746657524854,0.04196091875214261
890.0,0.0,2025.0,Ford,Transit Premium,MT,Dầu,Van/Minivan,Trong nước,Mới,16.0,Hà Nội,2.3,0,bonbanh,0.0,0.0,0,1,0,1,1,0,0.11155296537538567,0.0008913267055193692,0.4966746657524854,0.04196091875214261
546.0,0.0,2025.0,Hyundai,Creta Tiêu chuẩn,AT,Xăng,SUV,Trong nước,Mới,5.0,Hà Nội,1.5,0,bonbanh,0.0,0.0,0,0,2,1,1,0,0.08947548851559822,0.00041138155639355503,0.4966746657524854,0.3407610558793281
3500.0,0.0,2025.0,Lexus,RX 350h Premium,AT,Hybrid,SUV,Nhập khẩu,Mới,5.0,Hà Nội,2.5,0,bonbanh,0.0,0.0,1,0,1,0,1,0,0.03956119300651354,0.0018512170037709977,0.4966746657524854,0.3407610558793281
1050.0,0.0,2025.0,Ford,Transit Premium+,MT,Dầu,Van/Minivan,Trong nước,Mới,18.0,Hà Nội,2.3,0,bonbanh,0.0,0.0,0,1,0,1,1,0,0.11155296537538567,0.0005485087418580734,0.4966746657524854,0.04196091875214261
1069.0,0.0,2024.0,Ford,Everest Sport,AT,Dầu,SUV,Nhập khẩu,Mới,7.0,Hà Nội,2.0,0,bonbanh,1.0,0.0,0,0,0,0,1,0,0.11155296537538567,0.001576962632841961,0.4966746657524854,0.3407610558793281
1850.0,10000.0,2022.0,Ford,Explorer Limited EcoBoost,AT,Xăng,SUV,Nhập khẩu,Cũ,7.0,Hồ Chí Minh,2.3,0,bonbanh,3.0,3333.3333333333335,0,0,2,0,0,0,0.11155296537538567,0.0039081247857387725,0.2584161810078848,0.3407610558793281
800.0,0.0,2025.0,Toyota,Innova Cross,AT,Xăng,Crossover,Nhập khẩu,Mới,8.0,Hồ Chí Minh,2.0,0,bonbanh,0.0,0.0,0,0,2,0,1,0,0.1615358244772026,0.0015083990401097017,0.2584161810078848,0.05203976688378471
445.0,12600.0,2018.0,Ford,EcoSport Titanium,AT,Xăng,SUV,Trong nước,Cũ,5.0,Hồ Chí Minh,1.5,0,bonbanh,7.0,1800.0,0,0,2,1,0,0,0.11155296537538567,0.0030853616729516627,0.2584161810078848,0.3407610558793281
836.0,0.0,2025.0,Ford,Territory Titanium X,AT,Xăng,SUV,Trong nước,Mới,5.0,Hà Nội,1.5,0,bonbanh,0.0,0.0,0,0,2,1,1,0,0.11155296537538567,0.006513541309564621,0.4966746657524854,0.3407610558793281
625.0,0.0,2025.0,Ford,Ranger XLS,AT,Dầu,Bán tải / Pickup,Trong nước,Mới,5.0,Hà Nội,2.0,0,bonbanh,0.0,0.0,0,0,0,1,1,0,0.11155296537538567,0.011724374357216318,0.4966746657524854,0.03839561193006513
1139.0,0.0,2024.0,Ford,Ranger Raptor,AT,Dầu,Bán tải / Pickup,Nhập khẩu,Mới,5.0,Hà Nội,2.0,0,bonbanh,1.0,0.0,0,0,0,0,1,0,0.11155296537538567,0.004525197120329105,0.4966746657524854,0.03839561193006513
1349.0,0.0,2025.0,Ford,Everest Titanium Plus,AT,Dầu,SUV,Nhập khẩu,Mới,7.0,Hà Nội,2.0,0,bonbanh,0.0,0.0,0,0,0,0,1,0,0.11155296537538567,0.005210833047651697,0.4966746657524854,0.3407610558793281
2380.0,80000.0,2015.0,Lexus,GX 460,AT,Xăng,SUV,Nhập khẩu,Cũ,7.0,Hà Nội,4.6,0,bonbanh,10.0,8000.0,1,0,2,0,0,0,0.03956119300651354,0.0023997257456290708,0.4966746657524854,0.3407610558793281
1003.0,0.0,2025.0,Ford,Everest Ambiente,AT,Dầu,SUV,Nhập khẩu,Mới,7.0,Hà Nội,2.0,0,bonbanh,0.0,0.0,0,0,0,0,1,0,0.11155296537538567,0.0009598902982516284,0.4966746657524854,0.3407610558793281
3209.0,0.0,2025.0,Mercedes Benz,E class E300 AMG,AT,Hybrid,Sedan,Trong nước,Mới,5.0,Hà Nội,2.0,0,bonbanh,0.0,0.0,1,0,1,1,1,0,0.10078848131642099,0.003222488858416181,0.4966746657524854,0.2631470689064107
478.0,57000.0,2021.0,Ford,EcoSport Titanium,AT,Xăng,SUV,Trong nước,Cũ,5.0,Hồ Chí Minh,1.0,0,bonbanh,4.0,14250.0,0,0,2,1,0,0,0.11155296537538567,0.0030853616729516627,0.2584161810078848,0.3407610558793281
990.0,31000.0,2024.0,Ford,Ranger Stormtrak,AT,Dầu,Bán tải / Pickup,Nhập khẩu,Cũ,5.0,Hồ Chí Minh,2.0,0,bonbanh,1.0,31000.0,0,0,0,0,0,0,0.11155296537538567,0.0010284538909838875,0.2584161810078848,0.03839561193006513
1165.0,53000.0,2024.0,Ford,Ranger Raptor,AT,Dầu,Bán tải / Pickup,Nhập khẩu,Cũ,5.0,Hồ Chí Minh,2.0,0,bonbanh,1.0,53000.0,0,0,0,0,0,0,0.11155296537538567,0.004525197120329105,0.2584161810078848,0.03839561193006513
570.0,10000.0,2025.0,Mazda,CX3 Deluxe,AT,Xăng,Crossover,Nhập khẩu,Cũ,5.0,Hà Nội,1.5,0,bonbanh,0.0,0.0,0,0,2,0,0,0,0.049022968803565305,0.00034281796366129587,0.4966746657524854,0.05203976688378471
859.0,7000.0,2025.0,Ford,Territory Titanium X,AT,Xăng,SUV,Trong nước,Cũ,5.0,Hồ Chí Minh,1.5,0,bonbanh,0.0,0.0,0,0,2,1,0,0,0.11155296537538567,0.006513541309564621,0.2584161810078848,0.3407610558793281
450.0,25000.0,2025.0,VinFast,VF5 Plus,AT,Điện,SUV,Trong nước,Cũ,5.0,Hà Nội,0.0,1,bonbanh,0.0,0.0,0,0,3,1,0,0,0.07302022625985602,0.007953376756942064,0.4966746657524854,0.3407610558793281
435.0,0.0,2019.0,Ford,Ranger XLS,MT,Dầu,Bán tải / Pickup,Nhập khẩu,Cũ,5.0,Hà Nội,2.2,0,bonbanh,6.0,0.0,0,1,0,0,0,0,0.11155296537538567,0.011724374357216318,0.4966746657524854,0.03839561193006513
585.0,180000.0,2006.0,Lexus,GX 470,AT,Xăng,SUV,Nhập khẩu,Cũ,7.0,Hà Nội,4.7,0,bonbanh,19.0,9473.684210526315,1,0,2,0,0,0,0.03956119300651354,0.00041138155639355503,0.4966746657524854,0.3407610558793281
1450.0,87000.0,2021.0,Mercedes Benz,E class E200 Exclusive,AT,Xăng,Sedan,Trong nước,Cũ,5.0,Hà Nội,2.0,0,bonbanh,4.0,21750.0,1,0,2,1,0,0,0.10078848131642099,0.002811107302022626,0.4966746657524854,0.2631470689064107
679.0,62000.0,2019.0,Kia,Sedona GAT Premium,AT,Xăng,Van/Minivan,Trong nước,Cũ,7.0,Hồ Chí Minh,3.3,0,bonbanh,6.0,10333.333333333334,0,0,2,1,0,0,0.08049365786767226,0.0006856359273225917,0.2584161810078848,0.04196091875214261
7530.0,0.0,2025.0,Lexus,LM 500h,AT,Hybrid,Van/Minivan,Nhập khẩu,Mới,6.0,Hà Nội,2.4,0,bonbanh,0.0,0.0,1,0,1,0,1,0,0.03956119300651354,0.002056907781967775,0.4966746657524854,0.04196091875214261
875.0,43000.0,2022.0,Peugeot,5008 GT,AT,Xăng,SUV,Trong nước,Cũ,7.0,Hồ Chí Minh,1.6,0,bonbanh,3.0,14333.333333333334,0,0,2,1,0,0,0.01151868357901954,0.0002742543709290367,0.2584161810078848,0.3407610558793281
745.0,35000.0,2021.0,Peugeot,5008 Allure,AT,Xăng,SUV,Trong nước,Cũ,7.0,Hồ Chí Minh,1.6,0,bonbanh,4.0,8750.0,0,0,2,1,0,0,0.01151868357901954,0.0005485087418580734,0.2584161810078848,0.3407610558793281
1198.0,69000.0,2022.0,Kia,Carnival Signature 2.2D,AT,Dầu,Van/Minivan,Trong nước,Cũ,7.0,Hồ Chí Minh,2.2,0,bonbanh,3.0,23000.0,0,0,0,1,0,0,0.08049365786767226,0.005279396640383956,0.2584161810078848,0.04196091875214261
1076.0,0.0,2025.0,Ford,Everest Sport,AT,Dầu,SUV,Nhập khẩu,Mới,7.0,Hà Nội,2.0,0,bonbanh,0.0,0.0,0,0,0,0,1,0,0.11155296537538567,0.001576962632841961,0.4966746657524854,0.3407610558793281
775.0,40000.0,2019.0,Toyota,Fortuner 2.7V,AT,Xăng,SUV,Nhập khẩu,Cũ,7.0,Hồ Chí Minh,2.7,0,bonbanh,6.0,6666.666666666667,0,0,2,0,0,0,0.1615358244772026,0.0039081247857387725,0.2584161810078848,0.3407610558793281
879.0,0.0,2025.0,Ford,Ranger Wildtrak,AT,Dầu,Bán tải / Pickup,Trong nước,Mới,5.0,Hồ Chí Minh,2.0,0,bonbanh,0.0,0.0,0,0,0,1,1,0,0.11155296537538567,0.009598902982516283,0.2584161810078848,0.03839561193006513
1679.0,41000.0,2021.0,Mercedes Benz,GLC 300,AT,Xăng,SUV,Trong nước,Cũ,5.0,Hà Nội,2.0,0,bonbanh,4.0,10250.0,1,0,2,1,0,0,0.10078848131642099,0.012478573877271169,0.4966746657524854,0.3407610558793281
555.0,99000.0,2018.0,Isuzu,MU-X,AT,Dầu,SUV,Nhập khẩu,Cũ,7.0,Lâm Đồng,1.9,0,bonbanh,7.0,14142.857142857143,0,0,0,0,0,0,0.006033596160438807,0.00013712718546451835,0.007679122386013027,0.3407610558793281
10086.0,10000.0,2025.0,Lexus,LX 600 Vip,AT,Xăng,SUV,Nhập khẩu,Cũ,4.0,Hà Nội,3.4,0,bonbanh,0.0,0.0,1,0,2,0,0,0,0.03956119300651354,0.0015083990401097017,0.4966746657524854,0.3407610558793281
1145.0,15000.0,2022.0,Hyundai,SantaFe Cao cấp,AT,Dầu,SUV,Trong nước,Cũ,7.0,Thái Bình,2.2,0,bonbanh,3.0,5000.0,0,0,0,1,0,0,0.08947548851559822,0.006444977716832362,0.0026054165238258483,0.3407610558793281
710.0,0.0,2025.0,VinFast,Limo Green,AT,Điện,SUV,Trong nước,Mới,7.0,Hồ Chí Minh,0.0,1,bonbanh,0.0,0.0,0,0,3,1,1,0,0.07302022625985602,0.0029482344874871445,0.2584161810078848,0.3407610558793281
393.0,79000.0,2020.0,Suzuki,Ertiga Sport,AT,Xăng,SUV,Nhập khẩu,Cũ,7.0,Hải Phòng,1.5,0,bonbanh,5.0,15800.0,0,0,2,0,0,0,0.01405553651011313,0.0002742543709290367,0.021186150154268085,0.3407610558793281
698.0,0.0,2025.0,MG,G50 Del,AT,Xăng,Van/Minivan,Nhập khẩu,Mới,8.0,Thanh Hóa,1.5,0,bonbanh,0.0,0.0,0,0,2,0,1,0,0.01590675351388413,6.856359273225918e-05,0.005142269454919438,0.04196091875214261
1070.0,0.0,2025.0,Hyundai,SantaFe Prestige,AT,Xăng,SUV,Trong nước,Mới,7.0,Hà Nội,2.5,0,bonbanh,0.0,0.0,0,0,2,1,1,0,0.08947548851559822,0.0013027082619129242,0.4966746657524854,0.3407610558793281
832.0,0.0,2025.0,Ford,Transit Trend,MT,Dầu,Van/Minivan,Trong nước,Mới,16.0,Hà Nội,2.3,0,bonbanh,0.0,0.0,0,1,0,1,1,0,0.11155296537538567,0.0004799451491258142,0.4966746657524854,0.04196091875214261
868.0,7000.0,2025.0,Hyundai,Tucson Đặc biệt,AT,Xăng,Crossover,Trong nước,Cũ,5.0,Hà Nội,2.0,0,bonbanh,0.0,0.0,0,0,2,1,0,0,0.08947548851559822,0.005210833047651697,0.4966746657524854,0.05203976688378471
575.0,54000.0,2021.0,Toyota,Corolla altis 1.8G,AT,Xăng,Sedan,Trong nước,Cũ,5.0,Hà Nội,1.8,0,bonbanh,4.0,13500.0,0,0,2,1,0,0,0.1615358244772026,0.0030853616729516627,0.4966746657524854,0.2631470689064107
385.0,120000.0,2014.0,Toyota,Fortuner 2.7V,AT,Xăng,SUV,Trong nước,Cũ,7.0,Hà Nội,2.7,0,bonbanh,11.0,10909.09090909091,0,0,2,1,0,0,0.1615358244772026,0.0039081247857387725,0.4966746657524854,0.3407610558793281
460.0,70279.0,2020.0,Toyota,Innova 2.0E,MT,Xăng,Crossover,Trong nước,Cũ,8.0,Hà Nội,2.0,0,bonbanh,5.0,14055.8,0,1,2,1,0,0,0.1615358244772026,0.0032910524511484403,0.4966746657524854,0.05203976688378471
660.0,9000.0,2024.0,Mitsubishi,Xforce Ultimate,AT,Xăng,SUV,Nhập khẩu,Cũ,5.0,Hồ Chí Minh,1.5,0,bonbanh,1.0,9000.0,0,0,2,0,0,0,0.049022968803565305,0.001234144669180665,0.2584161810078848,0.3407610558793281
729.0,100000.0,2020.0,Mercedes Benz,C class C180,AT,Xăng,Sedan,Trong nước,Cũ,5.0,Hải Phòng,1.5,0,bonbanh,5.0,20000.0,1,0,2,1,0,0,0.10078848131642099,0.0008913267055193692,0.021186150154268085,0.2631470689064107
899.0,0.0,2025.0,BYD,Sealion 6 Premium,AT,Hybrid,Crossover,Nhập khẩu,Mới,5.0,Hà Nội,1.5,0,bonbanh,0.0,0.0,0,0,1,0,1,0,0.00246828933836133,0.00020569077819677752,0.4966746657524854,0.05203976688378471
199.0,0.0,2025.0,Bestune,Xiaoma,AT,Điện,Hatchback,Nhập khẩu,Mới,4.0,Hồ Chí Minh,0.0,1,bonbanh,0.0,0.0,0,0,3,0,1,0,0.0004799451491258142,0.00041138155639355503,0.2584161810078848,0.0770654782310593
495.0,0.0,2025.0,VinFast,VF5 Plus,AT,Điện,SUV,Trong nước,Mới,5.0,Hồ Chí Minh,0.0,1,bonbanh,0.0,0.0,0,0,3,1,1,0,0.07302022625985602,0.007953376756942064,0.2584161810078848,0.3407610558793281
1149.0,0.0,2025.0,Ford,Ranger Raptor,AT,Dầu,Bán tải / Pickup,Nhập khẩu,Mới,5.0,Hà Nội,2.0,0,bonbanh,0.0,0.0,0,0,0,0,1,0,0.11155296537538567,0.004525197120329105,0.4966746657524854,0.03839561193006513
1008.0,0.0,2025.0,Ford,Transit Premium+,MT,Dầu,Van/Minivan,Trong nước,Mới,18.0,Hà Nội,2.3,0,bonbanh,0.0,0.0,0,1,0,1,1,0,0.11155296537538567,0.0005485087418580734,0.4966746657524854,0.04196091875214261
1465.0,0.0,2025.0,Hyundai,Palisade Prestige,AT,Dầu,SUV,Trong nước,Mới,6.0,Hà Nội,2.2,0,bonbanh,0.0,0.0,0,0,0,1,1,0,0.08947548851559822,0.0017140898183064792,0.4966746657524854,0.3407610558793281
4580.0,0.0,2025.0,Toyota,Land Cruiser,AT,Xăng,SUV,Nhập khẩu,Mới,7.0,Hà Nội,3.4,0,bonbanh,0.0,0.0,0,0,2,0,1,0,0.1615358244772026,0.012341446691806651,0.4966746657524854,0.3407610558793281
1739.0,0.0,2025.0,Volvo,EC40 Ultra,AT,Điện,Crossover,Nhập khẩu,Mới,5.0,Hồ Chí Minh,0.0,1,bonbanh,0.0,0.0,1,0,3,0,1,0,0.007404868015083991,6.856359273225918e-05,0.2584161810078848,0.05203976688378471
388.0,90000.0,2018.0,Mazda,BT50,MT,Dầu,Bán tải / Pickup,Nhập khẩu,Cũ,5.0,Hà Nội,2.2,0,bonbanh,7.0,12857.142857142857,0,1,0,0,0,0,0.049022968803565305,0.0007541995200548508,0.4966746657524854,0.03839561193006513
2099.0,0.0,2024.0,Mercedes Benz,EQB 250,AT,Điện,SUV,Nhập khẩu,Mới,7.0,Hà Nội,0.7,0,bonbanh,1.0,0.0,1,0,3,0,1,0,0.10078848131642099,0.0002742543709290367,0.4966746657524854,0.3407610558793281
4370.0,0.0,2024.0,Volvo,XC90 Recharge Ultimate T8,AT,Hybrid,SUV,Nhập khẩu,Mới,7.0,Hồ Chí Minh,2.0,0,bonbanh,1.0,0.0,1,0,1,0,1,0,0.007404868015083991,0.00013712718546451835,0.2584161810078848,0.3407610558793281
1073.0,0.0,2025.0,Ford,Everest Sport,AT,Dầu,SUV,Nhập khẩu,Mới,7.0,Hà Nội,2.0,0,bonbanh,0.0,0.0,0,0,0,0,1,0,0.11155296537538567,0.001576962632841961,0.4966746657524854,0.3407610558793281
2129.0,0.0,2022.0,BMW,5 Series 520i M Sport,AT,Xăng,Sedan,Trong nước,Mới,5.0,Hà Nội,2.0,0,bonbanh,3.0,0.0,1,0,2,1,1,0,0.03400754199520055,0.0005485087418580734,0.4966746657524854,0.2631470689064107
2750.0,0.0,2025.0,Volvo,XC60 T8,AT,Hybrid,SUV,Nhập khẩu,Mới,5.0,Hồ Chí Minh,0.0,1,bonbanh,0.0,0.0,1,0,1,0,1,0,0.007404868015083991,6.856359273225918e-05,0.2584161810078848,0.3407610558793281
2299.0,0.0,2025.0,Volvo,XC60 Ultra B5,AT,Hybrid,SUV,Nhập khẩu,Mới,5.0,Hồ Chí Minh,0.0,1,bonbanh,0.0,0.0,1,0,1,0,1,0,0.007404868015083991,6.856359273225918e-05,0.2584161810078848,0.3407610558793281
1599.0,45000.0,2021.0,Mercedes Benz,GLC 300,AT,Xăng,SUV,Trong nước,Cũ,5.0,Hà Nội,2.0,0,bonbanh,4.0,11250.0,1,0,2,1,0,0,0.10078848131642099,0.012478573877271169,0.4966746657524854,0.3407610558793281
4370.0,0.0,2024.0,Volvo,XC90 Recharge Ultimate T8,AT,Hybrid,SUV,Nhập khẩu,Mới,7.0,Hồ Chí Minh,2.0,0,bonbanh,1.0,0.0,1,0,1,0,1,0,0.007404868015083991,0.00013712718546451835,0.2584161810078848,0.3407610558793281
2750.0,0.0,2025.0,Volvo,S90 Plug-in Hybrid Ultra T8,AT,Hybrid,Sedan,Nhập khẩu,Mới,5.0,Hồ Chí Minh,2.0,0,bonbanh,0.0,0.0,1,0,1,0,1,0,0.007404868015083991,0.00020569077819677752,0.2584161810078848,0.2631470689064107
288.0,93000.0,2017.0,Ford,EcoSport Titanium,AT,Xăng,SUV,Trong nước,Cũ,5.0,Bình Dương,1.5,0,bonbanh,8.0,11625.0,0,0,2,1,0,0,0.11155296537538567,0.0030853616729516627,0.026534110387384298,0.3407610558793281
530.0,62500.0,2016.0,BMW,X1 sDrive18i,AT,Xăng,SUV,Nhập khẩu,Cũ,5.0,Hà Nội,1.5,0,bonbanh,9.0,6944.444444444444,1,0,2,0,0,0,0.03400754199520055,0.00013712718546451835,0.4966746657524854,0.3407610558793281
1950.0,35000.0,2018.0,Mercedes Benz,S class S450L,AT,Xăng,Sedan,Trong nước,Cũ,5.0,Hà Nội,3.0,0,bonbanh,7.0,5000.0,1,0,2,1,0,0,0.10078848131642099,0.002331162152896812,0.4966746657524854,0.2631470689064107
486.0,90000.0,2018.0,Honda,HRV L,AT,Xăng,Crossover,Nhập khẩu,Cũ,5.0,Hà Nội,1.8,0,bonbanh,7.0,12857.142857142857,0,0,2,0,0,0,0.03770997600274254,0.001234144669180665,0.4966746657524854,0.05203976688378471
2386.0,86000.0,2014.0,LandRover,Range Rover Autobiography,AT,Xăng,SUV,Nhập khẩu,Cũ,4.0,Hà Nội,5.0,0,bonbanh,11.0,7818.181818181818,0,0,2,0,0,0,0.012752828248200206,0.001165581076448406,0.4966746657524854,0.3407610558793281
5450.0,50000.0,2015.0,Mercedes Benz,G class G63 AMG,AT,Xăng,SUV,Nhập khẩu,Cũ,5.0,Hà Nội,5.5,0,bonbanh,10.0,5000.0,1,0,2,0,0,0,0.10078848131642099,0.0032910524511484403,0.4966746657524854,0.3407610558793281
1380.0,0.0,2025.0,Toyota,Camry HEV Top,AT,Hybrid,Sedan,Nhập khẩu,Mới,5.0,Hà Nội,2.5,0,bonbanh,0.0,0.0,0,0,1,0,1,0,0.1615358244772026,0.0008913267055193692,0.4966746657524854,0.2631470689064107
1185.0,8999.0,2025.0,Ford,Everest Sport,AT,Dầu,SUV,Nhập khẩu,Cũ,7.0,Hà Nội,2.0,0,bonbanh,0.0,0.0,0,0,0,0,0,0,0.11155296537538567,0.001576962632841961,0.4966746657524854,0.3407610558793281
4580.0,0.0,2025.0,Toyota,Land Cruiser,AT,Xăng,SUV,Nhập khẩu,Mới,7.0,Hà Nội,3.4,0,bonbanh,0.0,0.0,0,0,2,0,1,0,0.1615358244772026,0.012341446691806651,0.4966746657524854,0.3407610558793281
669.0,79000.0,2021.0,Mitsubishi,Outlander Premium,AT,Xăng,SUV,Trong nước,Cũ,7.0,Hà Nội,2.0,0,bonbanh,4.0,19750.0,0,0,2,1,0,0,0.049022968803565305,0.0021940349674322937,0.4966746657524854,0.3407610558793281
799.0,75600.0,2020.0,Hyundai,SantaFe Premium,AT,Xăng,SUV,Trong nước,Cũ,7.0,Hà Nội,2.4,0,bonbanh,5.0,15120.0,0,0,2,1,0,0,0.08947548851559822,0.0019197805965032568,0.4966746657524854,0.3407610558793281
